"Step","phase1_top3 - validation_step_timing in s","phase1_top3 - validation_step_timing in s__MIN","phase1_top3 - validation_step_timing in s__MAX"
"49959","0.03968548774719238","0.03968548774719238","0.03968548774719238"
"49967","0.032909393310546875","0.032909393310546875","0.032909393310546875"
"49989","0.04727816581726074","0.04727816581726074","0.04727816581726074"
"49999","0.042035818099975586","0.042035818099975586","0.042035818099975586"
"50008","0.037088871002197266","0.037088871002197266","0.037088871002197266"
"50018","0.03878450393676758","0.03878450393676758","0.03878450393676758"
"50022","0.041536808013916016","0.041536808013916016","0.041536808013916016"
"50025","0.06361746788024902","0.06361746788024902","0.06361746788024902"
"50036","0.0365903377532959","0.0365903377532959","0.0365903377532959"
"50056","0.03456926345825195","0.03456926345825195","0.03456926345825195"
"50069","0.06991934776306152","0.06991934776306152","0.06991934776306152"
"50070","0.06626272201538086","0.06626272201538086","0.06626272201538086"
"50077","0.054537296295166016","0.054537296295166016","0.054537296295166016"
"50090","0.06423330307006836","0.06423330307006836","0.06423330307006836"
"50098","0.06807518005371094","0.06807518005371094","0.06807518005371094"
"50115","0.06078219413757324","0.06078219413757324","0.06078219413757324"
"50118","0.04065561294555664","0.04065561294555664","0.04065561294555664"
"50126","0.0430607795715332","0.0430607795715332","0.0430607795715332"
"50129","0.04635739326477051","0.04635739326477051","0.04635739326477051"
"50135","0.03780055046081543","0.03780055046081543","0.03780055046081543"
"50144","0.07497811317443848","0.07497811317443848","0.07497811317443848"
"50146","0.07564067840576172","0.07564067840576172","0.07564067840576172"
"50155","0.0747385025024414","0.0747385025024414","0.0747385025024414"
"50159","0.07238173484802246","0.07238173484802246","0.07238173484802246"
"50167","0.059638023376464844","0.059638023376464844","0.059638023376464844"
"50168","0.06905555725097656","0.06905555725097656","0.06905555725097656"
"50196","0.04078984260559082","0.04078984260559082","0.04078984260559082"
"50220","0.03441429138183594","0.03441429138183594","0.03441429138183594"
"50228","0.03433394432067871","0.03433394432067871","0.03433394432067871"
"50236","0.06132698059082031","0.06132698059082031","0.06132698059082031"
"50239","0.07737207412719727","0.07737207412719727","0.07737207412719727"
"50250","0.07562017440795898","0.07562017440795898","0.07562017440795898"
"50260","0.04177665710449219","0.04177665710449219","0.04177665710449219"
"50266","0.06225919723510742","0.06225919723510742","0.06225919723510742"
"50274","0.04674339294433594","0.04674339294433594","0.04674339294433594"
"50287","0.04062628746032715","0.04062628746032715","0.04062628746032715"
"50296","0.06395387649536133","0.06395387649536133","0.06395387649536133"
"50303","0.06451678276062012","0.06451678276062012","0.06451678276062012"
"50326","0.03422069549560547","0.03422069549560547","0.03422069549560547"
"50336","0.06852149963378906","0.06852149963378906","0.06852149963378906"
"50345","0.0687413215637207","0.0687413215637207","0.0687413215637207"
"50353","0.0713646411895752","0.0713646411895752","0.0713646411895752"
"50354","0.04966330528259277","0.04966330528259277","0.04966330528259277"
"50376","0.04194307327270508","0.04194307327270508","0.04194307327270508"
"50380","0.035856008529663086","0.035856008529663086","0.035856008529663086"
"50384","0.06423473358154297","0.06423473358154297","0.06423473358154297"
"50388","0.07641434669494629","0.07641434669494629","0.07641434669494629"
"50401","0.06605768203735352","0.06605768203735352","0.06605768203735352"
"50421","0.031107187271118164","0.031107187271118164","0.031107187271118164"
"50432","0.06709098815917969","0.06709098815917969","0.06709098815917969"
"50440","0.06585907936096191","0.06585907936096191","0.06585907936096191"
"50457","0.0426020622253418","0.0426020622253418","0.0426020622253418"
"50481","0.03369474411010742","0.03369474411010742","0.03369474411010742"
"50518","0.03753829002380371","0.03753829002380371","0.03753829002380371"
"50529","0.06934189796447754","0.06934189796447754","0.06934189796447754"
"50531","0.07522916793823242","0.07522916793823242","0.07522916793823242"
"50533","0.06427550315856934","0.06427550315856934","0.06427550315856934"
"50549","0.06572103500366211","0.06572103500366211","0.06572103500366211"
"50561","0.03930950164794922","0.03930950164794922","0.03930950164794922"
"50563","0.05752921104431152","0.05752921104431152","0.05752921104431152"
"50570","0.06273937225341797","0.06273937225341797","0.06273937225341797"
"50575","0.04057121276855469","0.04057121276855469","0.04057121276855469"
"50585","0.03739166259765625","0.03739166259765625","0.03739166259765625"
"50598","0.03778338432312012","0.03778338432312012","0.03778338432312012"
"50606","0.07667160034179688","0.07667160034179688","0.07667160034179688"
"50610","0.06991696357727051","0.06991696357727051","0.06991696357727051"
"50615","0.06984710693359375","0.06984710693359375","0.06984710693359375"
"50618","0.0640101432800293","0.0640101432800293","0.0640101432800293"
"50656","0.06499052047729492","0.06499052047729492","0.06499052047729492"
"50667","0.06622672080993652","0.06622672080993652","0.06622672080993652"
"50685","0.0420529842376709","0.0420529842376709","0.0420529842376709"
"50714","0.0366358757019043","0.0366358757019043","0.0366358757019043"
"50728","0.0742957592010498","0.0742957592010498","0.0742957592010498"
"50749","0.04125094413757324","0.04125094413757324","0.04125094413757324"
"50750","0.06600761413574219","0.06600761413574219","0.06600761413574219"
"50753","0.040988922119140625","0.040988922119140625","0.040988922119140625"
"50756","0.056160926818847656","0.056160926818847656","0.056160926818847656"
"50758","0.04018092155456543","0.04018092155456543","0.04018092155456543"
"50762","0.04092741012573242","0.04092741012573242","0.04092741012573242"
"50777","0.04059648513793945","0.04059648513793945","0.04059648513793945"
"50787","0.06236577033996582","0.06236577033996582","0.06236577033996582"
"50789","0.03621959686279297","0.03621959686279297","0.03621959686279297"
"50790","0.05699515342712402","0.05699515342712402","0.05699515342712402"
"50796","0.0751962661743164","0.0751962661743164","0.0751962661743164"
"50797","0.06707906723022461","0.06707906723022461","0.06707906723022461"
"50815","0.0317840576171875","0.0317840576171875","0.0317840576171875"
"50818","0.04053163528442383","0.04053163528442383","0.04053163528442383"
"50833","0.06407356262207031","0.06407356262207031","0.06407356262207031"
"50839","0.06486082077026367","0.06486082077026367","0.06486082077026367"
"50840","0.06016230583190918","0.06016230583190918","0.06016230583190918"
"50844","0.05713295936584473","0.05713295936584473","0.05713295936584473"
"50850","0.04092597961425781","0.04092597961425781","0.04092597961425781"
"50852","0.039019107818603516","0.039019107818603516","0.039019107818603516"
"50856","0.04252195358276367","0.04252195358276367","0.04252195358276367"
"50867","0.044100046157836914","0.044100046157836914","0.044100046157836914"
"50872","0.07106637954711914","0.07106637954711914","0.07106637954711914"
"50881","0.05858755111694336","0.05858755111694336","0.05858755111694336"
"50884","0.05382990837097168","0.05382990837097168","0.05382990837097168"
"50897","0.048145294189453125","0.048145294189453125","0.048145294189453125"
"50898","0.0414273738861084","0.0414273738861084","0.0414273738861084"
"50903","0.029815673828125","0.029815673828125","0.029815673828125"
"50909","0.030942440032958984","0.030942440032958984","0.030942440032958984"
"50917","0.03277254104614258","0.03277254104614258","0.03277254104614258"
"50930","0.06799864768981934","0.06799864768981934","0.06799864768981934"
"50935","0.06675219535827637","0.06675219535827637","0.06675219535827637"
"50940","0.06103825569152832","0.06103825569152832","0.06103825569152832"
"50945","0.04396820068359375","0.04396820068359375","0.04396820068359375"
"50965","0.04576468467712402","0.04576468467712402","0.04576468467712402"
"50981","0.06451702117919922","0.06451702117919922","0.06451702117919922"
"51017","0.0656278133392334","0.0656278133392334","0.0656278133392334"
"51018","0.05848383903503418","0.05848383903503418","0.05848383903503418"
"51044","0.0717616081237793","0.0717616081237793","0.0717616081237793"
"51056","0.069580078125","0.069580078125","0.069580078125"
"51064","0.05130457878112793","0.05130457878112793","0.05130457878112793"
"51067","0.033341169357299805","0.033341169357299805","0.033341169357299805"
"51075","0.05667877197265625","0.05667877197265625","0.05667877197265625"
"51089","0.06894493103027344","0.06894493103027344","0.06894493103027344"
"51091","0.0697178840637207","0.0697178840637207","0.0697178840637207"
"51118","0.058675527572631836","0.058675527572631836","0.058675527572631836"
"51126","0.035318851470947266","0.035318851470947266","0.035318851470947266"
"51155","0.04141044616699219","0.04141044616699219","0.04141044616699219"
"51164","0.039322614669799805","0.039322614669799805","0.039322614669799805"
"51165","0.04221177101135254","0.04221177101135254","0.04221177101135254"
"51176","0.0501859188079834","0.0501859188079834","0.0501859188079834"
"51181","0.08148789405822754","0.08148789405822754","0.08148789405822754"
"51201","0.03920459747314453","0.03920459747314453","0.03920459747314453"
"51206","0.04091763496398926","0.04091763496398926","0.04091763496398926"
"51217","0.06125974655151367","0.06125974655151367","0.06125974655151367"
"51237","0.07057070732116699","0.07057070732116699","0.07057070732116699"
"51256","0.030443906784057617","0.030443906784057617","0.030443906784057617"
"51281","0.06590628623962402","0.06590628623962402","0.06590628623962402"
"51288","0.0612940788269043","0.0612940788269043","0.0612940788269043"
"51293","0.07232284545898438","0.07232284545898438","0.07232284545898438"
"51320","0.037520647048950195","0.037520647048950195","0.037520647048950195"
"51329","0.05525827407836914","0.05525827407836914","0.05525827407836914"
"51332","0.0414586067199707","0.0414586067199707","0.0414586067199707"
"51341","0.03721046447753906","0.03721046447753906","0.03721046447753906"
"51354","0.03149533271789551","0.03149533271789551","0.03149533271789551"
"51369","0.04618120193481445","0.04618120193481445","0.04618120193481445"
"51396","0.04364609718322754","0.04364609718322754","0.04364609718322754"
"51424","0.035817623138427734","0.035817623138427734","0.035817623138427734"
"51426","0.057325124740600586","0.057325124740600586","0.057325124740600586"
"51427","0.03694438934326172","0.03694438934326172","0.03694438934326172"
"51457","0.06530284881591797","0.06530284881591797","0.06530284881591797"
"51464","0.0673360824584961","0.0673360824584961","0.0673360824584961"
"51466","0.048783063888549805","0.048783063888549805","0.048783063888549805"
"51483","0.05793619155883789","0.05793619155883789","0.05793619155883789"
"51506","0.05768775939941406","0.05768775939941406","0.05768775939941406"
"51509","0.0366826057434082","0.0366826057434082","0.0366826057434082"
"51525","0.035320281982421875","0.035320281982421875","0.035320281982421875"
"51528","0.03335428237915039","0.03335428237915039","0.03335428237915039"
"51544","0.03655099868774414","0.03655099868774414","0.03655099868774414"
"51554","0.06628298759460449","0.06628298759460449","0.06628298759460449"
"51574","0.037293434143066406","0.037293434143066406","0.037293434143066406"
"51587","0.06865167617797852","0.06865167617797852","0.06865167617797852"
"51595","0.06091165542602539","0.06091165542602539","0.06091165542602539"
"51604","0.04443955421447754","0.04443955421447754","0.04443955421447754"
"51607","0.06178736686706543","0.06178736686706543","0.06178736686706543"
"51614","0.04526185989379883","0.04526185989379883","0.04526185989379883"
"51634","0.057424068450927734","0.057424068450927734","0.057424068450927734"
"51639","0.03487992286682129","0.03487992286682129","0.03487992286682129"
"51641","0.03616809844970703","0.03616809844970703","0.03616809844970703"
"51661","0.033858537673950195","0.033858537673950195","0.033858537673950195"
"51664","0.04650712013244629","0.04650712013244629","0.04650712013244629"
"51730","0.06023144721984863","0.06023144721984863","0.06023144721984863"
"51749","0.037454843521118164","0.037454843521118164","0.037454843521118164"
"51760","0.03557109832763672","0.03557109832763672","0.03557109832763672"
"51781","0.07313656806945801","0.07313656806945801","0.07313656806945801"
"51789","0.05928158760070801","0.05928158760070801","0.05928158760070801"
"51797","0.07107710838317871","0.07107710838317871","0.07107710838317871"
"51807","0.06141853332519531","0.06141853332519531","0.06141853332519531"
"51810","0.04217362403869629","0.04217362403869629","0.04217362403869629"
"51811","0.036278486251831055","0.036278486251831055","0.036278486251831055"
"51814","0.056525230407714844","0.056525230407714844","0.056525230407714844"
"51820","0.044830322265625","0.044830322265625","0.044830322265625"
"51823","0.03582501411437988","0.03582501411437988","0.03582501411437988"
"51824","0.05690503120422363","0.05690503120422363","0.05690503120422363"
"51832","0.06011819839477539","0.06011819839477539","0.06011819839477539"
"51853","0.034067392349243164","0.034067392349243164","0.034067392349243164"
"51859","0.0355074405670166","0.0355074405670166","0.0355074405670166"
"51863","0.03025650978088379","0.03025650978088379","0.03025650978088379"
"51868","0.033298492431640625","0.033298492431640625","0.033298492431640625"
"51891","0.06651568412780762","0.06651568412780762","0.06651568412780762"
"51895","0.05722308158874512","0.05722308158874512","0.05722308158874512"
"51902","0.03938436508178711","0.03938436508178711","0.03938436508178711"
"51927","0.05917620658874512","0.05917620658874512","0.05917620658874512"
"51929","0.03676795959472656","0.03676795959472656","0.03676795959472656"
"51930","0.03354978561401367","0.03354978561401367","0.03354978561401367"
"51938","0.05879068374633789","0.05879068374633789","0.05879068374633789"
"51976","0.04474043846130371","0.04474043846130371","0.04474043846130371"
"51982","0.04443693161010742","0.04443693161010742","0.04443693161010742"
"51985","0.061910152435302734","0.061910152435302734","0.061910152435302734"
"52006","0.05979442596435547","0.05979442596435547","0.05979442596435547"
"52016","0.0388789176940918","0.0388789176940918","0.0388789176940918"
"52022","0.03671526908874512","0.03671526908874512","0.03671526908874512"
"52028","0.04015040397644043","0.04015040397644043","0.04015040397644043"
"52054","0.04118943214416504","0.04118943214416504","0.04118943214416504"
"52060","0.030514001846313477","0.030514001846313477","0.030514001846313477"
"52069","0.02959752082824707","0.02959752082824707","0.02959752082824707"
"52091","0.0747823715209961","0.0747823715209961","0.0747823715209961"
"52092","0.06424474716186523","0.06424474716186523","0.06424474716186523"
"52100","0.06734108924865723","0.06734108924865723","0.06734108924865723"
"52125","0.06290030479431152","0.06290030479431152","0.06290030479431152"
"52150","0.03973388671875","0.03973388671875","0.03973388671875"
"52153","0.03345227241516113","0.03345227241516113","0.03345227241516113"
"52163","0.039216041564941406","0.039216041564941406","0.039216041564941406"
"52180","0.05702829360961914","0.05702829360961914","0.05702829360961914"
"52183","0.06786322593688965","0.06786322593688965","0.06786322593688965"
"52187","0.0737459659576416","0.0737459659576416","0.0737459659576416"
"52196","0.04388761520385742","0.04388761520385742","0.04388761520385742"
"52202","0.07167625427246094","0.07167625427246094","0.07167625427246094"
"52215","0.06272268295288086","0.06272268295288086","0.06272268295288086"
"52219","0.07048511505126953","0.07048511505126953","0.07048511505126953"
"52228","0.043196916580200195","0.043196916580200195","0.043196916580200195"
"52246","0.03378009796142578","0.03378009796142578","0.03378009796142578"
"52264","0.061536550521850586","0.061536550521850586","0.061536550521850586"
"52303","0.03434109687805176","0.03434109687805176","0.03434109687805176"
"52306","0.06101274490356445","0.06101274490356445","0.06101274490356445"
"52307","0.06685090065002441","0.06685090065002441","0.06685090065002441"
"52309","0.06711339950561523","0.06711339950561523","0.06711339950561523"
"52356","0.0613405704498291","0.0613405704498291","0.0613405704498291"
"52366","0.043465375900268555","0.043465375900268555","0.043465375900268555"
"52381","0.04919099807739258","0.04919099807739258","0.04919099807739258"
"52384","0.05965828895568848","0.05965828895568848","0.05965828895568848"
"52385","0.037915706634521484","0.037915706634521484","0.037915706634521484"
"52389","0.06027340888977051","0.06027340888977051","0.06027340888977051"
"52407","0.04099273681640625","0.04099273681640625","0.04099273681640625"
"52427","0.06528306007385254","0.06528306007385254","0.06528306007385254"
"52436","0.03479480743408203","0.03479480743408203","0.03479480743408203"
"52437","0.031230688095092773","0.031230688095092773","0.031230688095092773"
"52440","0.03282523155212402","0.03282523155212402","0.03282523155212402"
"52472","0.0618438720703125","0.0618438720703125","0.0618438720703125"
"52479","0.05867409706115723","0.05867409706115723","0.05867409706115723"
"52486","0.044368743896484375","0.044368743896484375","0.044368743896484375"
"52490","0.04881763458251953","0.04881763458251953","0.04881763458251953"
"52508","0.03841423988342285","0.03841423988342285","0.03841423988342285"
"52513","0.037116289138793945","0.037116289138793945","0.037116289138793945"
"52519","0.03051590919494629","0.03051590919494629","0.03051590919494629"
"52540","0.058411359786987305","0.058411359786987305","0.058411359786987305"
"52541","0.06989002227783203","0.06989002227783203","0.06989002227783203"
"52557","0.03687334060668945","0.03687334060668945","0.03687334060668945"
"52575","0.062012672424316406","0.062012672424316406","0.062012672424316406"
"52577","0.0641019344329834","0.0641019344329834","0.0641019344329834"
"52598","0.035108089447021484","0.035108089447021484","0.035108089447021484"
"52613","0.028764963150024414","0.028764963150024414","0.028764963150024414"
"52642","0.054599761962890625","0.054599761962890625","0.054599761962890625"
"52649","0.046930789947509766","0.046930789947509766","0.046930789947509766"
"52654","0.06167721748352051","0.06167721748352051","0.06167721748352051"
"52673","0.0645303726196289","0.0645303726196289","0.0645303726196289"
"52678","0.05763673782348633","0.05763673782348633","0.05763673782348633"
"52708","0.05995631217956543","0.05995631217956543","0.05995631217956543"
"52715","0.06507730484008789","0.06507730484008789","0.06507730484008789"
"52737","0.03866267204284668","0.03866267204284668","0.03866267204284668"
"52764","0.06110501289367676","0.06110501289367676","0.06110501289367676"
"52774","0.04454803466796875","0.04454803466796875","0.04454803466796875"
"52775","0.06968474388122559","0.06968474388122559","0.06968474388122559"
"52789","0.06524372100830078","0.06524372100830078","0.06524372100830078"
"52791","0.07707571983337402","0.07707571983337402","0.07707571983337402"
"52796","0.05371403694152832","0.05371403694152832","0.05371403694152832"
"52804","0.036882638931274414","0.036882638931274414","0.036882638931274414"
"52815","0.03811526298522949","0.03811526298522949","0.03811526298522949"
"52819","0.03628730773925781","0.03628730773925781","0.03628730773925781"
"52821","0.03272557258605957","0.03272557258605957","0.03272557258605957"
"52838","0.06669306755065918","0.06669306755065918","0.06669306755065918"
"52905","0.03959298133850098","0.03959298133850098","0.03959298133850098"
"52921","0.06870722770690918","0.06870722770690918","0.06870722770690918"
"52937","0.058670759201049805","0.058670759201049805","0.058670759201049805"
"52942","0.049314260482788086","0.049314260482788086","0.049314260482788086"
"52943","0.0449981689453125","0.0449981689453125","0.0449981689453125"
"52953","0.06683087348937988","0.06683087348937988","0.06683087348937988"
"52964","0.06857943534851074","0.06857943534851074","0.06857943534851074"
"52972","0.03593325614929199","0.03593325614929199","0.03593325614929199"
"52993","0.06805014610290527","0.06805014610290527","0.06805014610290527"
"53003","0.0536346435546875","0.0536346435546875","0.0536346435546875"
"53013","0.07502627372741699","0.07502627372741699","0.07502627372741699"
"53047","0.054135799407958984","0.054135799407958984","0.054135799407958984"
"53061","0.036185503005981445","0.036185503005981445","0.036185503005981445"
"53084","0.0407412052154541","0.0407412052154541","0.0407412052154541"
"53097","0.062274932861328125","0.062274932861328125","0.062274932861328125"
"53103","0.03288602828979492","0.03288602828979492","0.03288602828979492"
"53105","0.031661033630371094","0.031661033630371094","0.031661033630371094"
"53108","0.03399062156677246","0.03399062156677246","0.03399062156677246"
"53112","0.035408735275268555","0.035408735275268555","0.035408735275268555"
"53115","0.06551027297973633","0.06551027297973633","0.06551027297973633"
"53119","0.07388877868652344","0.07388877868652344","0.07388877868652344"
"53129","0.06323552131652832","0.06323552131652832","0.06323552131652832"
"53135","0.07059288024902344","0.07059288024902344","0.07059288024902344"
"53138","0.0449678897857666","0.0449678897857666","0.0449678897857666"
"53141","0.05570554733276367","0.05570554733276367","0.05570554733276367"
"53144","0.07338309288024902","0.07338309288024902","0.07338309288024902"
"53146","0.041205406188964844","0.041205406188964844","0.041205406188964844"
"53160","0.03685116767883301","0.03685116767883301","0.03685116767883301"
"53161","0.051331520080566406","0.051331520080566406","0.051331520080566406"
"53163","0.0643758773803711","0.0643758773803711","0.0643758773803711"
"53206","0.033864736557006836","0.033864736557006836","0.033864736557006836"
"53211","0.0361027717590332","0.0361027717590332","0.0361027717590332"
"53215","0.06776785850524902","0.06776785850524902","0.06776785850524902"
"53245","0.06070351600646973","0.06070351600646973","0.06070351600646973"
"53249","0.046050310134887695","0.046050310134887695","0.046050310134887695"
"53255","0.041548967361450195","0.041548967361450195","0.041548967361450195"
"53265","0.043630361557006836","0.043630361557006836","0.043630361557006836"
"53282","0.03846335411071777","0.03846335411071777","0.03846335411071777"
"53336","0.03716444969177246","0.03716444969177246","0.03716444969177246"
"53337","0.06321406364440918","0.06321406364440918","0.06321406364440918"
"53340","0.06397724151611328","0.06397724151611328","0.06397724151611328"
"53355","0.06632471084594727","0.06632471084594727","0.06632471084594727"
"53367","0.046477556228637695","0.046477556228637695","0.046477556228637695"
"53369","0.03852653503417969","0.03852653503417969","0.03852653503417969"
"53372","0.03822612762451172","0.03822612762451172","0.03822612762451172"
"53391","0.03678464889526367","0.03678464889526367","0.03678464889526367"
"53401","0.06379365921020508","0.06379365921020508","0.06379365921020508"
"53405","0.06638646125793457","0.06638646125793457","0.06638646125793457"
"53419","0.04148149490356445","0.04148149490356445","0.04148149490356445"
"53421","0.06264758110046387","0.06264758110046387","0.06264758110046387"
"53447","0.04075765609741211","0.04075765609741211","0.04075765609741211"
"53468","0.04921221733093262","0.04921221733093262","0.04921221733093262"
"53480","0.05077338218688965","0.05077338218688965","0.05077338218688965"
"53490","0.06155657768249512","0.06155657768249512","0.06155657768249512"
"53524","0.03715777397155762","0.03715777397155762","0.03715777397155762"
"53553","0.04238700866699219","0.04238700866699219","0.04238700866699219"
"53564","0.035106658935546875","0.035106658935546875","0.035106658935546875"
"53570","0.03596353530883789","0.03596353530883789","0.03596353530883789"
"53576","0.07172942161560059","0.07172942161560059","0.07172942161560059"
"53582","0.07086563110351562","0.07086563110351562","0.07086563110351562"
"53590","0.05977225303649902","0.05977225303649902","0.05977225303649902"
"53593","0.07082700729370117","0.07082700729370117","0.07082700729370117"
"53594","0.06659221649169922","0.06659221649169922","0.06659221649169922"
"53599","0.04429817199707031","0.04429817199707031","0.04429817199707031"
"53622","0.05963134765625","0.05963134765625","0.05963134765625"
"53648","0.03347301483154297","0.03347301483154297","0.03347301483154297"
"53678","0.05746126174926758","0.05746126174926758","0.05746126174926758"
"53684","0.04919028282165527","0.04919028282165527","0.04919028282165527"
"53689","0.06679582595825195","0.06679582595825195","0.06679582595825195"
"53698","0.04216194152832031","0.04216194152832031","0.04216194152832031"
"53700","0.04939007759094238","0.04939007759094238","0.04939007759094238"
"53705","0.0758969783782959","0.0758969783782959","0.0758969783782959"
"53706","0.04319930076599121","0.04319930076599121","0.04319930076599121"
"53716","0.06023740768432617","0.06023740768432617","0.06023740768432617"
"53733","0.03918123245239258","0.03918123245239258","0.03918123245239258"
"53736","0.03498721122741699","0.03498721122741699","0.03498721122741699"
"53745","0.037081003189086914","0.037081003189086914","0.037081003189086914"
"53762","0.04792308807373047","0.04792308807373047","0.04792308807373047"
"53763","0.04646039009094238","0.04646039009094238","0.04646039009094238"
"53774","0.04750847816467285","0.04750847816467285","0.04750847816467285"
"53781","0.0616302490234375","0.0616302490234375","0.0616302490234375"
"53784","0.04071545600891113","0.04071545600891113","0.04071545600891113"
"53788","0.04550981521606445","0.04550981521606445","0.04550981521606445"
"53792","0.04118776321411133","0.04118776321411133","0.04118776321411133"
"53802","0.04333901405334473","0.04333901405334473","0.04333901405334473"
"53823","0.03741335868835449","0.03741335868835449","0.03741335868835449"
"53827","0.035477399826049805","0.035477399826049805","0.035477399826049805"
"53836","0.03573298454284668","0.03573298454284668","0.03573298454284668"
"53866","0.0641472339630127","0.0641472339630127","0.0641472339630127"
"53868","0.07551002502441406","0.07551002502441406","0.07551002502441406"
"53879","0.06370711326599121","0.06370711326599121","0.06370711326599121"
"53881","0.06183457374572754","0.06183457374572754","0.06183457374572754"
"53882","0.04269695281982422","0.04269695281982422","0.04269695281982422"
"53885","0.0682976245880127","0.0682976245880127","0.0682976245880127"
"53915","0.04364895820617676","0.04364895820617676","0.04364895820617676"
"53933","0.03492331504821777","0.03492331504821777","0.03492331504821777"
"53966","0.05745506286621094","0.05745506286621094","0.05745506286621094"
"53990","0.07022380828857422","0.07022380828857422","0.07022380828857422"
"53991","0.06215262413024902","0.06215262413024902","0.06215262413024902"
"53994","0.0354764461517334","0.0354764461517334","0.0354764461517334"
"54018","0.07000875473022461","0.07000875473022461","0.07000875473022461"
"54025","0.03367781639099121","0.03367781639099121","0.03367781639099121"
"54031","0.03216218948364258","0.03216218948364258","0.03216218948364258"
"54049","0.04204130172729492","0.04204130172729492","0.04204130172729492"
"54080","0.06571054458618164","0.06571054458618164","0.06571054458618164"
"54093","0.04484701156616211","0.04484701156616211","0.04484701156616211"
"54099","0.05875563621520996","0.05875563621520996","0.05875563621520996"
"54112","0.05378270149230957","0.05378270149230957","0.05378270149230957"
"54113","0.041321516036987305","0.041321516036987305","0.041321516036987305"
"54137","0.06704878807067871","0.06704878807067871","0.06704878807067871"
"54138","0.04394721984863281","0.04394721984863281","0.04394721984863281"
"54158","0.0522608757019043","0.0522608757019043","0.0522608757019043"
"54167","0.07695794105529785","0.07695794105529785","0.07695794105529785"
"54169","0.0825042724609375","0.0825042724609375","0.0825042724609375"
"54173","0.07567691802978516","0.07567691802978516","0.07567691802978516"
"54182","0.06823253631591797","0.06823253631591797","0.06823253631591797"
"54214","0.04068136215209961","0.04068136215209961","0.04068136215209961"
"54265","0.06785225868225098","0.06785225868225098","0.06785225868225098"
"54296","0.0695040225982666","0.0695040225982666","0.0695040225982666"
"54301","0.06144070625305176","0.06144070625305176","0.06144070625305176"
"54317","0.03820657730102539","0.03820657730102539","0.03820657730102539"
"54325","0.03915905952453613","0.03915905952453613","0.03915905952453613"
"54347","0.06665968894958496","0.06665968894958496","0.06665968894958496"
"54350","0.06598234176635742","0.06598234176635742","0.06598234176635742"
"54355","0.06446719169616699","0.06446719169616699","0.06446719169616699"
"54357","0.07082629203796387","0.07082629203796387","0.07082629203796387"
"54359","0.05751919746398926","0.05751919746398926","0.05751919746398926"
"54378","0.033628225326538086","0.033628225326538086","0.033628225326538086"
"54381","0.04027700424194336","0.04027700424194336","0.04027700424194336"
"54406","0.038755178451538086","0.038755178451538086","0.038755178451538086"
"54410","0.04123497009277344","0.04123497009277344","0.04123497009277344"
"54413","0.0419466495513916","0.0419466495513916","0.0419466495513916"
"54432","0.034050941467285156","0.034050941467285156","0.034050941467285156"
"54450","0.06797552108764648","0.06797552108764648","0.06797552108764648"
"54465","0.04255843162536621","0.04255843162536621","0.04255843162536621"
"54474","0.04477286338806152","0.04477286338806152","0.04477286338806152"
"54475","0.06624364852905273","0.06624364852905273","0.06624364852905273"
"54480","0.04811406135559082","0.04811406135559082","0.04811406135559082"
"54486","0.049566030502319336","0.049566030502319336","0.049566030502319336"
"54514","0.037663936614990234","0.037663936614990234","0.037663936614990234"
"54520","0.07750511169433594","0.07750511169433594","0.07750511169433594"
"54525","0.06891393661499023","0.06891393661499023","0.06891393661499023"
"54547","0.04520106315612793","0.04520106315612793","0.04520106315612793"
"54551","0.046434879302978516","0.046434879302978516","0.046434879302978516"
"54552","0.04213905334472656","0.04213905334472656","0.04213905334472656"
"54553","0.04524993896484375","0.04524993896484375","0.04524993896484375"
"54565","0.03984260559082031","0.03984260559082031","0.03984260559082031"
"54573","0.06050848960876465","0.06050848960876465","0.06050848960876465"
"54592","0.03631734848022461","0.03631734848022461","0.03631734848022461"
"54594","0.054616689682006836","0.054616689682006836","0.054616689682006836"
"54595","0.035608768463134766","0.035608768463134766","0.035608768463134766"
"54598","0.03614401817321777","0.03614401817321777","0.03614401817321777"
"54609","0.06881523132324219","0.06881523132324219","0.06881523132324219"
"54611","0.07446622848510742","0.07446622848510742","0.07446622848510742"
"54637","0.058374643325805664","0.058374643325805664","0.058374643325805664"
"54638","0.07154583930969238","0.07154583930969238","0.07154583930969238"
"54646","0.07216382026672363","0.07216382026672363","0.07216382026672363"
"54656","0.04114961624145508","0.04114961624145508","0.04114961624145508"
"54665","0.042862892150878906","0.042862892150878906","0.042862892150878906"
"54669","0.03834700584411621","0.03834700584411621","0.03834700584411621"
"54677","0.0672605037689209","0.0672605037689209","0.0672605037689209"
"54702","0.060056209564208984","0.060056209564208984","0.060056209564208984"
"54708","0.04664921760559082","0.04664921760559082","0.04664921760559082"
"54725","0.057103633880615234","0.057103633880615234","0.057103633880615234"
"54727","0.0407872200012207","0.0407872200012207","0.0407872200012207"
"54753","0.04031705856323242","0.04031705856323242","0.04031705856323242"
"54757","0.046831369400024414","0.046831369400024414","0.046831369400024414"
"54759","0.039412736892700195","0.039412736892700195","0.039412736892700195"
"54779","0.03538990020751953","0.03538990020751953","0.03538990020751953"
"54792","0.0765078067779541","0.0765078067779541","0.0765078067779541"
"54800","0.0765535831451416","0.0765535831451416","0.0765535831451416"
